input_file,label_ratio,sim_tag,n_groups,n_tests,dist_option,exch_mat_opt,exch_range,alpha,beta,kappa,mean_nmi,mean_pk,mean_rdm_pk,mean_wd,mean_rdm_wd
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,5,0,0.0,0.3922193877551020408163265307,0.6077806122448979591836734693,0.3922193877551020408163265307,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,5,0.25,0.0,0.3922193877551020408163265307,0.6077806122448979591836734693,0.3922193877551020408163265307,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,5,0.5,0.0,0.3922193877551020408163265307,0.6077806122448979591836734693,0.3922193877551020408163265307,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,5,0.75,0.004205155473296849,0.4170445956160241874527588813,0.6077806122448979591836734693,0.427177815570672713529856387,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,5,1,0.01405399575590136,0.5174555933484504913076341647,0.6077806122448979591836734693,0.5889077853363567649281934997,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,10,0,0.0,0.3922193877551020408163265307,0.6077806122448979591836734693,0.3922193877551020408163265307,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,10,0.25,0.0,0.3922193877551020408163265307,0.6077806122448979591836734693,0.3922193877551020408163265307,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,10,0.5,0.0,0.3922193877551020408163265307,0.6077806122448979591836734693,0.3922193877551020408163265307,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,10,0.75,0.005362301259975143,0.4195956160241874527588813303,0.6077806122448979591836734693,0.431027966742252456538170824,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,10,1,0.015338464184909492,0.5158966364323507180650037793,0.6077806122448979591836734693,0.5892384731670445956160241873,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,50,0,0.0076331146978885584,0.607190098261526832955404384,0.6077806122448979591836734693,0.9981575963718820861678004533,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,50,0.25,0.008601250872129217,0.6068830309901738473167044593,0.6077806122448979591836734693,0.9974726001511715797430083147,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,50,0.5,0.006365067626711614,0.607638888888888888888888889,0.6077806122448979591836734693,0.994897959183673469387755102,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,50,0.75,0.009047576799359858,0.6067649281934996220710506423,0.6077806122448979591836734693,0.990882464096749811035525321,1
corpora/manifesto_pp/61320_201211_pp_wostw.txt,0,w2v,7,3,max_minus,u,5,1,50,1,0.024079312379581472,0.6028439153439153439153439153,0.6077806122448979591836734693,0.9751039304610733182161753593,1
